261.74,33.501
261.77,33.549
262.04,33.635
262.24,33.647
261.76,33.507
261.28,33.367
260.8,33.227
260.32,33.087
260.01,33.097
260.03,32.768
259.96,32.719
259.83,32.943
259.55,33.087
259.29,33.439
258.99,33.073
258.79,32.826
258.63,32.632
258.42,32.871
258.23,33.158
258.03,33.444
257.94,33.705
258.34,34.153
258.4,35.215
258.86,35.453
259,35.654
258.93,36.058
259.13,35.836
259.47,35.433
259.77,35.04
260.22,34.959
260.78,35.049
261.34,35.139
261.91,35.229
262.47,35.319
263.04,35.408
263.6,35.498
263.83,35.369
263.81,34.743
263.6,34.416
263.65,34.577
264.61,34.584
265.56,34.59
266.52,34.596
267.47,34.602
265.66,34.481
258.76,32.845
257.36,31.57
257.37,31.693
256.25,31.716
255.58,31.815
258.67,32.899
255.68,31.953
255.61,31.929
255.7,32.634
255.61,33.31
255.36,33.087
256.47,33.118
258.71,35.159
259.04,35.442
258.87,36.066
259.11,36.038
259.29,36.478
259.66,36.254
259.69,36.055
259.83,35.737
260.06,35.426
260.29,35.115
260.52,34.804
260.69,34.802
260.75,35.411
260.8,36.02
260.86,36.63
260.91,37.239
260.97,37.848
261.02,38.457
260.99,39.008
260.68,39.434
260.47,39.994
260.67,40.285
260.59,40.513
260.68,40.506
260.67,40.521
261.01,40.233
261.16,40.349
261.42,40.523
260.96,40.925
261.09,41.209
261.28,41.452
261.87,41.468
262.13,41.809
262.86,41.733
263.22,41.691
263.47,41.671
263.36,41.56
263.48,41.727
263.17,41.791
262.9,41.783
263.04,41.883
263.04,42.133
262.9,42.217
262.76,42.37
262.84,42.62
262.92,42.869
263.01,43.118
263.09,43.367
263.17,43.616
263.46,43.822
263.56,43.752
263.75,44.012
263.6,44.349
263.55,44.628
263.18,45.089
262.82,45.266
262.86,45.205
262.39,45.7
262.46,45.857
262.55,46.243
262.77,46.519
262.91,46.981
262.92,47.436
262.54,47.907
263,47.757
263.27,47.78
263.49,47.766
263.83,47.794
263.82,47.795
263.9,47.636
263.59,47.571
263.16,47.332
263.42,47.209
263.42,47.045
263.67,46.571
264.48,45.746
264.5,45.234
264.16,44.866
263.68,44.697
263.38,44.574
263.14,44.378
263.19,43.66
263.27,42.772
263.49,41.683
263.48,41.28
263.54,40.701
263.66,40.465
263.67,40.398
263.38,40.514
263.32,40.474
258.86,40.215
258.21,39.803
258.89,38.878
259.48,37.632
259.81,36.193
260.01,35.127
261.23,34.487
264.74,34.423
264.75,34.115
264.75,33.892
264.66,34.04
264.57,33.906
261.8,34.182
259.9,34.618
260.19,34.903
260.28,35.239
260.81,35.288
261.21,35.571
260.73,35.772
260.4,35.421
260.06,36.503
259.7,37.193
259.76,37.284
263.29,34.081
263.13,34.307
260.93,34.524
262.68,34.465
264.02,34.682
264.03,35.407
263.75,35.865
263.54,35.835
263.89,35.022
264.01,34.621
264.2,34.434
264.51,34.802
264.46,35.414
264.6,35.245
264.64,35.38
264.91,35.661
264.66,36.709
264.42,37.174
264.38,37.608
264.41,37.769
263.98,38.567
263.65,38.963
263.62,39.063
263.83,38.995
263.78,39.273
263.62,39.584
263.41,40.263
263.45,40.305
263.45,40.558
263.41,40.533
263.35,40.834
263.3,40.811
263.36,41.121
263.39,41.231
263.45,41.163
263.35,41.055
263.25,40.828
263.29,40.155
263.25,39.713
263.59,38.89
263.88,37.838
264.61,36.448
264.37,35.91
263.77,36.256
263.3,36.997
263.51,37.37
263.62,37.252
263.4,37.351
263.22,37.774
263.43,37.795
263.84,37.245
264.27,36.355
264.28,36.281
264.17,36.002
264.07,35.722
263.96,35.443
263.86,35.163
263.75,34.884
263.65,34.605
263.54,34.325
263.44,34.046
263.33,33.78
263.06,34.405
262.74,35.314
262.19,36.663
260.72,39.545
260.08,41.519
260.29,42.791
260.58,43.23
260.8,43.273
260.38,43.672
259.37,44.51
258.41,45.142
257.96,46.183
258.01,46.788
258.53,47.146
258.82,47.537
257.83,48.365
257.24,48.766
256.42,49.247
255.29,49.566
254.34,50.491
254.74,51.155
254.54,52.069
255.19,53.068
255.9,54.152
257.12,55.356
257.62,56.852
257.79,58.465
258.06,59.921
258.03,61.608
258.06,62.494
257.8,64.213
258.26,65.831
258.27,67.291
258.37,67.895
257.5,68.559
255.84,69.031
254.46,69.296
253.66,69.038
253.1,68.759
252.4,68.363
251.31,68.239
250.28,67.849
249.76,67.917
250.18,68.244
249.61,68.204
249.26,68.252
248.5,68.557
248.78,69.244
248.64,70.545
249.28,72.256
249.67,73.785
250.06,75.382
250.14,77.207
250.83,79.067
251.15,80.53
251.48,81.787
251.68,82.891
251.08,84.165
250.95,85.452
251.08,86.881
250.84,88.231
250,89.707
248.98,90.801
247.65,91.947
247.16,92.846
246.82,94.279
246.91,95.929
246.09,97.172
245.31,98.042
244.92,99.209
245.5,100.83
245.69,102.35
246.56,103.78
247.21,105.13
248.47,106.3
249.42,107.74
251.28,108.62
252.67,109.57
254.96,109.85
257.21,110.87
258.49,112.36
258.81,114.23
259.69,115.91
260.53,117.46
260.81,118.79
260.89,119.97
260.75,120.89
259.94,122.01
258.99,123.49
257.43,124.9
256.47,125.8
255.28,126.48
254.4,126.87
253.36,127.24
253.13,128.09
252.75,129.34
253.02,130.84
252.37,132.04
251.81,132.68
250.5,133.37
249.83,133.7
249.78,134.51
250.65,135.28
251.36,136.01
252.71,137.12
254.33,138.26
255.85,139.39
256.97,140.8
258.75,142.62
260.02,144.99
260.13,147.17
259.79,149.46
260.2,151.84
260.45,154.05
260.15,156.17
260.07,157.98
259.92,159.52
260.02,160.86
259.75,162.22
259.09,163.41
257.97,164.45
256.3,164.99
255.18,165.94
254.6,166.86
254.43,168.15
254.54,169.48
255.61,171.2
256.13,172.91
255.78,174.32
255.08,175.63
254.21,176.76
253.36,177.43
252.92,178.72
252.57,179.68
252.3,180.97
252.3,182.29
252.18,183.67
251.6,184.67
250.47,184.98
249.59,185.04
248.69,185.14
248.58,185.69
247.81,186.13
247.72,186.92
246.8,187.81
245.25,188.01
243.71,187.91
243.45,188.82
243,189.54
243.06,190.87
243.18,192.14
243.83,193.73
244.08,195.19
244.38,196.56
244.58,197.34
245.63,198.52
246.79,199.42
247.95,200.62
249.32,201.44
250.44,202.31
252.75,202.96
253.52,203.57
254.38,203.83
254.46,204.36
255.38,205.11
256.45,206
257.51,206.4
258.22,206.3
257.66,203.59
259.3,207.3
260.5,207.46
261.05,207.58
260.83,207.64
260.14,208.08
260.34,208.66
261.26,209.39
262.15,210.12
262.37,210.4
262.37,210.55
262.36,210.47
262.37,210.12
262.55,209.9
262.59,209.74
262.15,207.51
261.86,203.87
262.27,204.2
262.41,207.11
262.58,206.23
262.43,208.95
262.72,206.54
262.94,205.17
262.78,207.54
262.54,208.17
262.27,208.36
262.05,208.39
261.85,208.44
261.61,208.55
261.28,208.8
261.2,208.92
261.16,209.03
261.14,208.93
261.01,208.8
260.85,208.86
260.56,208.66
260.53,208.59
260.51,208.88
260.25,208.86
260.24,208.94
260.13,208.93
260.15,208.84
260.13,208.64
260.21,208.52
260.61,208.55
260.95,208.68
260.93,208.56
261.32,208.66
261.86,208.77
261.77,208.81
261.59,208.75
261.71,208.62
261.76,208.8
261.86,208.8
261.75,208.49
261.81,208.4
261.99,208.34
261.85,207.81
262.07,207.54
262.13,206.97
261.5,206.64
260.71,206.24
259.7,206.29
258.89,206.4
258.64,207.2
258.86,207.74
259.23,208.6
259.42,208.89
259.44,208.77
259.11,208.26
258.69,208.06
258.54,207.83
257.48,207.5
256.56,206.73
255.77,206.08
255.31,205.45
255.27,205.38
255.13,205.47
255.01,205.78
254.73,205.97
254.53,206.34
254.45,206.65
254.35,206.88
254.52,206.99
254.67,207.27
254.68,207.17
254.92,207.11
255.08,207.08
255.41,207.21
255.52,207.19
256.24,207.43
256.59,207.75
257.15,207.95
257.59,208.23
258.08,208.69
258.1,209.23
258.13,209.29
258.22,209.71
258.02,210.05
257.26,209.9
257.1,209.71
256.72,210.21
256.49,210.45
256.33,210.74
255.86,210.7
255.54,210.38
255.15,210.12
254.85,210.18
254.98,210.07
254.93,210.12
254.98,210.12
255.01,210.22
255.03,210.35
255.06,210.32
255,210.17
255.12,210.16
255.3,210.23
255.15,210.03
255.2,209.9
255.33,209.9
255.68,210
256.06,210.09
256.76,210.32
256.64,210.1
256.59,209.94
256.36,209.92
256.08,210
255.8,210.39
255.48,210.75
254.98,210.57
254.62,210.28
254.56,210.21
254.52,210.22
254.26,210.06
254.14,210.08
254.47,209.94
254.86,209.99
256.46,210.23
257.8,210.25
258.6,209.75
258.88,209.51
259.7,209.29
260.36,209.53
260.66,209.52
261.14,209.79
261.7,209.91
262.06,209.75
262.35,209.81
262.27,209.67
261.77,208.15
261.39,207.12
261.51,206.77
260.41,202.56
260.81,201.62
261.29,204.7
260.28,205.45
258.41,204.17
256.65,202.83
255.69,202.38
254.9,201.86
254.32,201.4
253.88,201.3
253.62,201.44
253.37,201.6
253.26,201.94
253.44,202.76
254.13,203.64
255.93,205.08
257.31,206.35
257.92,207.7
259.46,209.24
260.04,210.83
259.6,211.32
258.56,211.87
258.23,211.73
258.03,211.64
259.39,211.78
260.05,211.66
260.32,211.46
260.59,211.26
260.86,211.06
261.13,210.86
261.4,210.65
261.67,210.45
261.93,210.25
262.2,210.05
262.47,209.85
262.74,209.65
263.01,209.44
263.28,209.24
263.55,209.04
263.82,208.84
264.09,208.64
264.35,208.44
264.62,208.23
264.89,208.03
265.16,207.83
265.43,207.63
265.34,207.83
265.3,208.08
265.29,208.3
265.29,208.53
265.28,208.75
265.27,208.97
265.27,209.2
265.26,209.42
265.25,209.65
265.25,209.87
265.38,210.24
266.31,210.87
266.64,210.74
266.69,210.47
266.74,210.19
266.83,209.9
267.47,209.18
268.86,207.82
269.84,207.49
270.13,207.47
270.19,207.18
270.03,206.78
269.6,206.21
269.26,205.37
268.28,205.21
266.74,205.56
264.64,205.85
262.34,206.21
260.24,206.69
257.86,206.91
254.82,206.85
252.13,206.34
249.6,205.41
247.22,204.31
244.72,204.4
242.61,204.97
240.35,205.48
237.8,205.32
235.47,205.23
233.24,205.18
231.14,204.89
229.28,204.65
227.21,204.32
225.55,203.55
223.47,202.86
221.72,202.93
220,203.43
218.66,204.08
217.31,204.32
216.45,203.85
215.33,203.32
213.62,202.7
211.46,202.44
209.11,202.22
206.98,202.37
204.88,202.9
202.25,202.98
199.81,203.26
197.8,203.42
196.18,202.66
194.6,202.42
193.25,201.71
192.36,200.67
192.18,199.08
192.27,197.89
192.78,196.3
193.5,194.7
193.76,193.6
194.5,192.35
195.15,191.17
195.48,190.12
195.35,189.53
195.39,188.64
195.67,188.27
195.66,187.98
195.3,188.36
195.13,188.79
194,189.92
192.4,191.56
190.63,194.05
188.88,196.88
187.27,198.84
185.35,200.33
183.36,201.77
181.49,203.33
179.36,203.81
177.48,204.49
175.34,204.64
173.62,204.66
172.35,204.29
170.93,203.65
169.91,202.75
168.99,201.62
168.35,200.81
167.99,200.27
167.31,200.89
166.92,201.32
166.69,202.37
166.08,203.27
165.28,204.08
164.14,204.09
162.88,203.49
161.42,202.74
160.11,202.01
158.46,201.2
156.87,200.81
155.63,199.99
154.42,199.83
152.89,199.37
151.18,199.19
149.53,198.63
148,198.71
146.54,198.41
145.42,197.66
144.5,196.11
143.96,195.15
144.15,193.99
144.88,192.75
145.6,191.71
146.03,191.04
146.11,190.09
145.74,189.44
144.69,188.93
143.68,188.26
142.56,187.44
142.08,186.39
141.5,185.43
141.17,184.25
140.35,183.57
139.87,182.74
139.13,182.34
138.32,181.57
136.73,181.35
135.47,180.84
134.47,180.3
133.92,179.35
133.48,178.63
133.43,177.61
133.34,176.74
133.68,175.68
134.46,175.01
135.19,174.63
136.28,174.23
137.49,173.68
139.48,173.39
140.98,173.29
143.07,173.44
144.9,173.36
146.33,173.39
147.43,172.86
148.04,172.42
148.41,172.31
148.09,172.12
147.14,171.86
146.27,171.3
145.56,170.72
145.34,169.89
145.39,168.8
145.59,167.6
145.59,166.95
145.96,166.51
146.41,166.43
146.68,166.58
146.8,166.63
146.76,166.36
146.47,165.97
146.24,165.72
145.86,165.61
145.91,165.38
145.9,165.19
146.16,164.99
146.36,164.95
146.46,164.88
146.64,164.84
146.7,164.8
146.95,164.68
147.18,164.67
147.15,164.79
147.09,164.72
146.95,164.72
146.91,164.67
146.8,164.64
146.75,164.67
145.57,165.21
145.36,165.17
144.39,165.35
143.48,165.77
142.59,166.1
141.92,166.36
141.53,166.57
141.29,166.61
141.16,166.37
141.19,166.24
140.97,166.05
140.47,165.99
140.17,165.65
139.68,165.38
139.62,165.08
139.8,165.18
140.14,165.28
140.23,165.39
140.26,165.58
140.13,165.41
140.01,165.23
139.98,165.04
139.97,165.04
139.88,165.07
139.89,165.23
139.43,165.45
139.15,165.47
138.57,165.7
138.39,165.64
138.37,165.43
138.24,165.26
138.04,165.23
137.9,165.17
137.71,164.93
137.03,164.99
136.23,164.97
135.57,165.09
135.35,164.71
135.37,164.32
135.17,164.18
134.81,164.06
134.71,163.88
134.67,163.86
134.68,163.85
134.56,163.76
134.49,163.8
134.51,163.71
134.63,163.66
134.4,163.64
134.2,163.66
133.71,163.79
132.98,164.21
132.43,164.6
132.01,164.94
131.65,165.05
131.54,164.78
131.21,164.82
131.08,164.53
130.52,164.74
130.13,164.88
129.75,164.95
129.45,164.81
129.09,164.52
129.04,164.26
128.75,164.01
128.82,163.67
128.75,163.33
128.63,163.39
128.76,163.39
128.76,163.36
128.7,163.29
128.38,163.42
128.12,163.52
128.08,163.55
127.87,163.63
127.99,163.46
128.07,163.19
128.09,162.66
128,162.48
127.67,162.12
127.33,161.93
126.94,161.57
126.62,161.59
126.28,161.48
125.89,161.48
125.5,161.31
125.07,161.6
124.66,161.66
124.52,161.56
124.62,161.27
124.64,160.95
124.67,160.68
124.6,160.24
124.42,160.08
124.26,159.61
123.89,159.38
123.78,159.05
123.41,159.03
123.25,159
122.9,159
122.59,158.79
122.52,158.61
122.44,158.68
122.23,159.01
122.15,159.27
122.08,159.42
122.13,159.1
122.26,158.97
122.3,158.74
122.44,158.69
122.44,158.59
122.42,158.59
122.37,158.38
122.37,158.43
122.25,158.47
122.17,158.41
122.1,158.32
122.13,158.56
122.21,158.62
122.09,159.03
121.84,159.55
121.83,159.95
121.61,160.6
122.69,161.58
126.87,162.39
122.15,162.82
121.66,163.53
121.56,163.99
121.51,164.2
121.42,164.5
121.48,165.01
121.35,165.48
121.39,165.87
121.62,166.65
121.87,167.27
121.87,167.61
121.8,167.98
121.83,167.85
121.83,167.32
121.75,166.57
121.61,166.01
121.46,165.94
121.04,166.01
120.64,166.02
120.44,165.48
120.43,164.72
120.26,164.37
120.32,163.73
120.27,163.21
120.23,163.02
120.1,163.18
119.89,163.38
119.9,163.42
119.76,163.68
119.79,164.31
120.4,165.42
120.99,167.31
121.43,168.67
121.26,169.77
121.03,170.04
120.32,170.06
119.6,169.98
119.02,170.11
118.89,170.47
118.89,171.07
119.83,171.96
120.65,172.47
121.65,173.44
122.54,174.27
123.38,174.79
123.69,175.14
123.18,174.95
122.83,175.47
123.34,173.81
124.39,169.73
124,170.35
124.07,171.23
123.89,172.38
123.71,173.32
123.36,173.74
122.94,172.92
123.01,171.52
123.73,169.95
125.36,168.93
126.95,169.04
127.26,164.09
127.67,160.16
128.39,159.27
128.57,158.53
128.93,157.66
129.88,157.08
131.49,156.69
132.53,156.46
133.34,156.36
134.52,156.28
135.4,155.96
136.06,155.2
135.83,154.74
135.09,154.47
134.55,153.98
133.53,153.87
132.27,154.19
131.28,154.28
130.31,154.34
129.54,154.2
128.73,154.5
128.32,154.31
127.35,154.66
127.07,154.62
126.76,154.88
126.48,154.94
126.13,155.11
126.43,155.13
127.21,154.89
128.06,154.85
129.46,154.68
130.82,154.51
133.03,153.98
135.1,153.23
136.86,152.67
138.67,152.65
139.84,152.53
140.47,152.32
141.47,152.02
142.18,151.53
143.06,150.71
143.63,150.23
144.53,150
145.97,150.27
147.46,150.7
148.62,150.98
149.69,151.16
150.28,151.24
151.08,150.69
151.35,149.75
151.21,148.58
150.65,147.28
150.1,146.24
149.59,145.08
148.54,143.86
147.25,142.77
146.49,141.96
146.59,141.25
147.26,140.7
147.1,139.98
146.26,139.45
145.02,139.41
144.3,138.86
143.6,138.16
143.23,137.5
143.59,136.7
144.04,136.32
144.83,135.94
145.28,135.93
146.31,136.17
147.35,136.76
147.42,137.47
147.44,138.25
148.33,139.04
149.74,139.69
151.71,139.93
153.7,139.21
155.39,138.45
156.61,137.59
157.69,136.75
158.59,136.09
159.7,135.44
160.59,135.02
161.63,134.53
162.71,133.87
163.7,133.05
164.52,132.24
165.45,131.36
166.2,130.58
167.21,129.69
167.92,128.81
168.71,127.62
169.2,126.66
169.09,125.58
168.79,124.71
168.92,124.06
169.07,123.79
169.78,123.5
170.25,123.4
171.03,123.72
172.03,124.16
173.57,125.8
174.76,127.43
175.96,128.8
176.96,129.67
177.71,129.51
178.34,129.16
178.68,128.73
178.87,129.01
178.97,129.95
178.62,130.16
177.76,129.83
177.46,129.55
177.64,128.49
178.37,127.28
179.07,126.73
179.91,125.88
180.59,125.18
181.52,124.38
182.5,123.36
183.26,122.38
183.93,122.27
184.28,122.44
184.21,122.77
184.21,122.87
184.03,122.61
183.73,121.86
184.2,120.61
185.28,119.03
186.39,117.38
187.39,116.11
188.38,115.25
189.36,115.08
189.91,115.57
190.37,117.1
190.34,118.41
190.47,119.13
191.19,120.57
192.39,122.63
193.77,123.55
195.09,124.62
196.54,125.23
198.42,125.49
200.32,125.44
201.91,124.41
203.15,123.13
204.55,121.38
205.99,120.23
207.63,119.61
208.71,119.24
209.36,118.51
209.64,117.84
209.72,116.92
208.98,115.9
208.22,114.75
207.19,113.95
206.25,112.61
205.88,111.72
205.35,110.58
204.64,109.4
203.93,108.18
203.29,107.12
203.52,106.23
203.69,105.33
204.37,104.58
205.04,104.04
205.53,103.61
206,103.27
207.36,103.27
208.89,103.13
210.6,102.61
212.31,101.95
213.53,101.01
214.25,99.447
215.35,98.21
216.08,96.71
216.59,95.019
216.32,93.059
216.02,91.011
215.28,89.109
214.08,87.46
213.29,85.936
212.46,84.27
211.86,83.271
211.31,81.476
210.86,80.235
209.74,78.898
208.69,77.603
207.2,76.64
205.97,75.689
204.87,74.907
204.63,73.635
204.2,72.794
203.71,72.174
202.91,71.762
201.78,72.445
200.3,73.599
199.2,74.152
198.02,74.626
196.79,74.33
195.41,73.801
194.04,72.77
192.55,71.444
190.76,70.197
188.91,69.059
187.08,68.235
185.66,67.675
184.93,66.618
184.24,65.207
183.46,64.06
183.14,62.393
182.52,61.589
181.72,60.898
180.55,60.38
179.13,59.978
177.65,59.444
176.37,58.591
175.09,58.298
173.91,58.05
172.55,57.136
171.47,55.83
170.33,54.612
169.14,53.622
167.71,53.308
165.78,52.545
164.1,52.38
162.47,52.28
160.51,52.125
158.94,51.817
157.51,51.254
156.44,50.53
155.46,50.093
154.1,49.976
152.99,49.769
151.94,49.69
151.22,49.47
150.57,49.285
149.69,48.558
149.16,48.056
148.61,46.896
148.35,45.776
148.07,45.437
147.9,45.769
147.6,46.088
147.26,46.39
146.38,46.826
145.49,46.797
144.11,47.235
143,46.317
142.07,45.943
141.1,46.198
140.08,46.752
139.41,48.431
138.48,49.382
137.75,50.194
137.23,51.815
137.93,54.099
138.54,55.374
139.31,56.175
139.23,56.963
137.94,57.214
136.6,57.923
134.6,58.074
132.62,58.077
130.5,57.535
128.81,57.348
127.06,57.522
125.91,57.775
124.5,57.437
122.78,56.28
121.33,55.035
120.11,53.986
118.46,53.205
117.24,52.452
119.74,51.412
115.84,51.455
115.43,51.678
115.4,51.849
115.61,52.177
115.53,52.074
115.29,51.91
114.99,51.701
114.43,51.618
114.02,51.486
113.96,51.726
114.13,51.847
114.28,52.286
114.16,52.843
114.14,53.202
114.05,53.3
113.9,53.317
113.83,53.211
117.14,48.284
113.97,52.709
113.85,53.04
113.76,53.074
113.64,52.955
113.41,52.911
113.38,53.008
113.67,53.097
114.53,53.906
115.34,54.404
116.12,54.831
116.82,55.139
116.89,55.021
116.93,55.025
116.59,55.312
116.43,55.538
116.28,55.557
118.01,49.574
114.97,54.564
114.52,53.551
114.03,51.764
114.04,50.468
114.14,49.143
114.25,47.714
114.47,45.851
114.83,44.367
115.4,42.721
116.09,41.868
116.99,40.66
117.48,40.002
117.46,39.665
117.2,39.776
116.61,39.939
116.08,40.051
115.27,39.932
114.46,39.611
113.73,39.079
113.16,38.593
113.87,38.648
116.95,39.814
116.64,39.322
113.2,37.616
116.15,37.719
112.38,37.336
110.81,37.147
111.19,36.987
111.15,37.053
111.05,36.792
111.01,37.178
110.97,37.347
110.68,37.806
110.6,37.729
110.53,37.46
110.6,36.852
110.9,36.696
115.23,37.545
115.19,37.462
113.28,37.227
113.19,37.192
110.26,36.848
113.24,37.295
110.19,37.205
114.73,37.315
116.16,37.242
116.38,37.221
116.5,37.308
116.46,37.314
116.67,37.223
114.74,37.278
111.22,37.283
111.33,37.78
111.25,37.571
111,37.495
112.12,37.125
117.85,36.92
113.11,36.856
115.81,37.7
115.62,38.173
115.36,38.55
112.6,35.37
112.67,35.299
112.75,35.235
112.5,35.269
112.12,35.544
111.7,35.772
110.61,36.277
109.56,36.564
108.57,36.703
107.73,36.918
107.62,37.982
107.66,39.083
107.89,40.262
108,41.05
108.06,41.351
108.1,41.434
111.24,40.364
112.96,41.105
113.66,42.201
114.44,42.866
114.04,42.471
113.57,41.231
112.43,40.432
107.58,40.58
106.49,39.996
105.26,39.441
104.06,39.39
103.08,39.83
102.2,39.6
101.36,38.777
100.7,37.679
100.27,37.051
99.668,35.844
99.081,35.1
98.219,34.328
97.483,34.039
96.96,34.267
96.326,33.938
